Price,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
Ticker,AAPL,KO,SPY,AAPL,KO,SPY,AAPL,KO,SPY,AAPL,KO,SPY,AAPL,KO,SPY
Date,,,,,,,,,,,,,,,
2015-04-17,27.79209899902344,29.142810821533203,174.44784545898438,28.10176633886866,29.403144069218826,175.52162777451883,27.727491911615477,28.998180932976116,173.6592837709055,27.97032556426571,29.26574719231171,175.27835436886434,207828000,15330300,191113200
2015-04-20,28.42702865600586,29.403160095214844,176.04177856445312,28.542874734769516,29.576716607796303,176.37733079177733,27.885667455885272,29.222373325628283,175.2951639782343,27.97478073938513,29.229603582633384,175.3790456348169,188217200,13023700,92189500
2015-04-21,28.27331161499023,29.48990821838379,175.8320770263672,28.56069937881998,29.64177105329048,176.8890781939595,28.219842621989464,29.316354633611127,175.53007486412673,28.538423181278237,29.410361675952775,176.72968638604115,129740400,19673100,72559800
2015-04-22,28.65427017211914,29.873186111450195,176.69610595703125,28.70996577012086,30.06120300783422,176.88066351342337,28.1418716903202,29.699629719062017,175.24481128172067,28.29113548503806,30.053972755836295,176.17598338879142,150618000,26887200,78264600
2015-04-23,28.888195037841797,29.61285972595215,177.1407470703125,29.055281847314507,29.94550656621505,177.79508294870962,28.547338218468653,29.591163447788286,176.17601190565125,28.58298422034306,29.815339931575497,176.2934564786841,183083600,17408800,102585900
2015-04-24,29.024089813232425,29.569469451904297,177.55178833007812,29.10206501033713,29.7357928693566,177.8202403703912,28.790167621307823,29.511619147766297,177.09879151267208,29.07087561137315,29.677942565218604,177.56018545664904,178103600,11623300,61327400
2015-04-27,29.552085876464844,29.526079177856445,176.8135528564453,29.659023882814733,29.757485886221655,178.24805329957138,29.217912255248624,29.489919638323613,176.62059817188728,29.4763406715094,29.64901278479428,178.12222441876963,387816800,10044600,79358100
2015-04-28,29.086469650268555,29.48267936706543,177.3756561279297,29.973142651968864,29.627309200293443,177.42598769337974,28.865917249497503,29.359743043317003,175.60559020677007,29.95532305140102,29.61284594111218,176.7884331968459,475696000,12174800,86863500
2015-04-29,28.658721923828125,29.280202865600582,176.64578247070312,29.315929189196144,29.468219740968028,177.2497739186134,28.582976739212462,29.21511957055321,175.83205488050166,28.997352054224365,29.40313644592065,176.47799355687016,253544400,11371400,125684900
2015-04-30,27.881216049194336,29.330829620361328,174.875732421875,28.658726103246263,29.34529288463976,176.46124051405948,27.754230156700498,29.128346679048867,174.17105220273896,28.658726103246263,29.215126264719466,176.066959572572,332781600,12700800,161304900
2015-05-01,28.72779083251953,29.58392906188965,176.7716064453125,28.99067584164951,29.598392325783387,176.81355367260554,27.914636403052867,29.287439048531883,175.5635979820535,28.092861309640885,29.345292104106825,175.66426108715956,234050400,10848300,103399700
2015-05-04,28.67209243774414,29.62008476257324,177.2749481201172,29.08869781172176,29.721324847553305,177.86217090254632,28.574067643867057,29.48268789846965,177.09039055985423,28.850319026667076,29.562234467692676,177.19943799055753,203953200,10204800,70927200
2015-05-05,28.026018142700195,29.46822166442871,175.2448272705078,28.616389964792756,29.75024837518091,177.3924051407822,28.021561544215924,29.417601627041655,175.10221692764736,28.54955458508318,29.75024837518091,177.031674320196,197085600,11721300,113326200
2015-05-06,27.850027084350582,29.403160095214844,174.52340698242188,28.23766796751676,29.714113559590704,176.10891526602617,27.482435800455796,29.207910053030897,173.44962427185916,28.195338769461948,29.677956757390827,175.79852875140244,288564000,11906900,135060200
2015-05-07,28.02228546142578,29.432071685791016,175.21969604492188,28.2057300178266,29.58393183302172,175.64753995836963,27.744880165955735,29.294672045223045,174.08719740458963,27.912664883644084,29.309135310471557,174.4227497127251,175763600,13834700,88244900
2015-05-08,28.55024528503418,29.63454246520996,177.52664184570312,28.55024528503418,29.771939303531926,177.72798089782032,28.212438276395325,29.54053265026077,176.8219743640418,28.339954580653217,29.64900572586252,176.9058688358821,222201600,11144400,155877300
2015-05-11,28.259416580200195,29.605615615844727,176.67935180664062,28.53682012892944,29.931032080459133,177.75313440948037,28.10505411598105,29.56222859295272,176.60385446749524,28.498789341360546,29.63454213682931,177.4846951590196,168143200,10113500,75708100
2015-05-12,28.158740997314453,29.42483139038086,176.15086364746094,28.38468977864532,29.620081285027126,176.6961521340306,27.923841789118153,29.301897804076784,175.00996791001484,28.09833756352965,29.482684437054612,175.84047713082109,192640000,12384500,119727600
2015-05-13,28.1900691986084,29.685157775878903,176.18443298339844,28.45405054686139,29.90933414245421,177.1911027177423,28.15874952227282,29.446520909536336,175.94954380540153,28.22138887494398,29.468214417771716,176.56193253371487,138776800,13183700,94667900
2015-05-14,28.84778594970703,30.010578155517575,178.02159118652344,28.84778594970703,30.08289169824152,178.11386998142814,28.447341247172464,29.83702179096136,176.93102710142207,28.50326948802633,29.865948311484868,177.20786348613618,180814000,9961000,95934000
2015-05-15,28.807518005371097,30.02504539489746,178.2145233154297,28.96859160513124,30.1479789855371,178.35713366326868,28.682239297466264,29.95996209438671,177.7279635872448,28.874632574202614,29.97442535656523,178.2145233154297,152832000,8479000,76510100
2015-05-18,29.12518310546875,29.88042259216309,178.7681884765625,29.243750669822575,30.003358970436643,179.01984625590606,28.71578808731596,29.82980254186981,177.97962663329295,28.720263301137223,30.003358970436643,178.0467396412837,203531600,11511700,74549700
2015-05-19,29.09834671020508,29.873186111450195,178.70944213867188,29.279553663900636,29.93103640318941,179.16245169772975,29.002148361133894,29.74301950680538,178.4242214832628,29.237047654793994,29.81533306112571,178.88561536730464,178532800,9072000,72114600
2015-05-20,29.096099853515625,29.902114868164062,178.5836639404297,29.30191531631098,30.075671289515753,179.33866301912042,28.935026288964824,29.873191096760223,178.26488029362704,29.082677625401065,29.916578133158847,178.81015598373705,145819600,10965200,76857500
2015-05-21,29.393640518188477,29.815326690673828,179.1037139892578,29.447332848055485,29.880409979090302,179.31343730774643,29.044648908023593,29.69962337333173,178.27320503986462,29.0983412378906,29.83702020061776,178.4409939350519,158921600,9270900,64764600
2015-05-22,29.65091133117676,29.80087661743164,178.67591857910156,29.74710966968219,29.822572895560388,179.13729973118168,29.395878718136796,29.677942995240965,178.60880556777218,29.440624036653855,29.735793300217193,178.7178530107466,182384000,11909500,57433500
2015-05-26,28.997669219970703,29.64177703857422,176.7548370361328,29.7336866795476,29.77917388414453,178.6087970846197,28.885812753714266,29.460990408757212,176.33539033561968,29.66433621664276,29.73578409989783,178.18095325777796,282790400,15194300,124308600
2015-05-27,29.5390625,29.73578643798828,178.4326171875,29.588279632224047,29.793639488199464,178.66750630699258,29.093875822504415,29.5260760274359,176.8051620020893,29.15875108938734,29.60561983359838,177.2162243614498,183332800,9863100,93214000
2015-05-28,29.480886459350582,29.750255584716797,178.2312774658203,29.518917243713908,29.865958949438372,178.34032489128802,29.3287633218973,29.562238651513912,177.53499448562124,29.498783901448864,29.793645380957063,178.12221723985658,122933200,9395200,74974600
2015-05-29,29.14532470703125,29.62008476257324,177.12396240234375,29.407068465551777,29.779177901019295,178.20612931989973,29.060312688274703,29.48268789846965,176.85552315478262,29.357851340333667,29.779177901019295,178.16419488782637,203538000,19628600,124919600
2015-06-01,29.20347785949707,29.605615615844727,177.48472595214844,29.393635172972996,29.945495340951428,178.13066481090308,29.09386073296961,29.56222859295272,176.68776678790476,29.145313739576125,29.909338569013133,177.7951124894851,128451200,12684100,93338800
2015-06-02,29.07373809814453,29.64177703857422,177.3085174560547,29.23033648912109,29.764710622728963,178.00480054521603,28.930561938738983,29.417600624510513,176.39412668132996,29.051365436466924,29.533303957249995,177.0232967594338,134670400,11878600,91531000
2015-06-03,29.109525680541992,29.554996490478516,177.7783203125,29.292971923689176,29.800866409223676,178.40749047759255,29.060308562311693,29.48991319555818,177.28337618808044,29.23033257568488,29.72131985336716,177.8454333328365,123934000,8153800,87820900
2015-06-04,28.939502716064453,29.352527618408203,176.27670288085938,29.212432744462387,29.634554418427523,177.72798511453482,28.83883258739693,29.30913781894907,175.95791924090196,28.98871983027314,29.43930445874045,177.06526485307018,153800400,10145800,151882800
2015-06-05,28.780668258666992,28.99818420410156,175.97471618652344,29.013331627012427,29.301907280191344,176.65421796266955,28.715793008286923,28.983723696341755,175.31198306622,28.970825622396134,29.272980747499748,176.1257108921112,142507200,15975600,121704700
2015-06-08,28.590513229370117,29.04156494140625,174.8925323486328,28.90594928095356,29.11387849198552,176.0166594894743,28.373511413479815,28.940324867161223,174.81703499752788,28.836595405014545,28.99817515590761,175.8656519867641,210699200,14339300,89063300
2015-06-09,28.5054988861084,29.07050132751465,174.86734008789062,28.653150227541797,29.229591744478995,175.41262852003038,28.102816667896892,29.00541800647912,174.22978566314862,28.344425316106168,29.048805048112097,174.86734008789062,224301600,10772700,105034700
2015-06-10,28.832120895385746,29.164501190185547,176.96456909179688,28.935026922241622,29.316361301045365,177.35046570747122,28.60169516468053,29.12834165643168,175.58040003221117,28.61735500008826,29.157268180000727,175.63911591691274,156349200,11979900,134551300
2015-06-11,28.767250061035156,29.23741912841797,177.53500366210938,29.12295286491456,29.346787149587698,177.92088743462574,28.74264149773343,29.186381460230574,177.17427286554323,28.899239894385772,29.244711813212916,177.40916197937838,141563600,11944900,73876400
2015-06-12,28.449573516845703,29.135330200195312,176.17599487304688,28.709081340547552,29.251988070393914,177.4091691709184,28.436151286928105,29.047837492882117,175.89915852041275,28.677761666210326,29.193660525966123,176.70450180084816,147544800,15568600,135382400
2015-06-15,28.393644332885746,28.865556716918945,175.42103576660156,28.46523240137418,29.062417376103912,175.70625650963413,28.12295189557652,28.85097413683012,174.3136901047103,28.21019980070949,29.040544896642057,175.0267547627918,175955600,11364800,124384200
2015-06-16,28.545774459838867,29.222829818725582,176.3773193359375,28.601702702004225,29.281157371396436,176.46121378756803,28.270608464190236,28.87285337732685,175.09381358906643,28.41825813597363,28.894728643253902,175.26997401679597,125976400,12517400,85308200
2015-06-17,28.478654861450195,29.361347198486328,176.66258239746094,28.6084070554388,29.397802250443277,177.27498388027553,28.35337446799368,29.171776478162705,175.63074695729955,28.572613876447008,29.222816888513048,176.66258239746094,131672400,13898400,126708600
2015-06-18,28.608407974243164,29.638425827026367,178.49978637695312,28.704604599389626,29.704046066799275,178.96956476380367,28.46075833261961,29.281159459075287,176.69617018447312,28.462995939751615,29.281159459075287,177.26661171121992,141628800,16314600,165867900
2015-06-19,28.322059631347656,29.45614242553711,177.7073516845703,28.594989708279165,29.63842052772151,178.3311570920234,28.27731772327125,29.45614242553711,177.32801594687112,28.570381146798823,29.594672781913737,178.2552925170361,218867600,23550600,130478700
2015-06-22,28.548009872436523,29.514480590820312,178.61778259277344,28.648680017876067,29.75508910731588,179.20786189371677,28.42944228124948,29.49989800363778,178.40703906652482,28.521163703815272,29.53635308092205,178.63464567644726,136157200,8775900,70696000
2015-06-23,28.418256759643555,29.441572189331055,178.74420166015625,28.548010684813725,29.543647524342656,179.08139897849242,28.38469947461066,29.390534521825252,178.34801571310027,28.51892861474224,29.478027268786015,178.8285042054309,121075600,11094900,68476800
